naive,128,diagonal,D10,b,0.632709,1952
naive,128,diagonal,D10,c,0.644667,1952
naive,256,densa,D0,a,10.8041,2528
naive,256,densa,D0,b,11.0427,2528
naive,256,densa,D0,c,11.1027,2528
naive,256,densa,D10,a,11.1136,2528
naive,256,densa,D10,b,11.0469,2528
naive,256,densa,D10,c,11.0318,2528
naive,256,dispersa,D0,a,10.875,2528
naive,256,dispersa,D0,b,11.2028,2528
naive,256,dispersa,D0,c,10.9932,2512
naive,256,dispersa,D10,a,10.8835,2528
naive,256,dispersa,D10,b,11.0434,2528
naive,256,dispersa,D10,c,10.8727,2528
naive,256,diagonal,D0,a,11.0015,2528
naive,256,diagonal,D0,b,11.154,2528
naive,256,diagonal,D0,c,10.8375,2512
naive,256,diagonal,D10,a,10.9923,2528
naive,256,diagonal,D10,b,11.1315,2528
naive,256,diagonal,D10,c,11.193,2528
strassen,2,densa,D0,a,0.003208,1728
strassen,2,densa,D0,b,0.002833,1728
strassen,2,densa,D0,c,0.002417,1728
strassen,2,densa,D10,a,0.002416,1728
strassen,2,densa,D10,b,0.002542,1728
strassen,2,densa,D10,c,0.002792,1728
strassen,2,dispersa,D0,a,0.00325,1728
strassen,2,dispersa,D0,b,0.00225,1728
strassen,2,dispersa,D0,c,0.002916,1728
strassen,2,dispersa,D10,a,0.002291,1728
strassen,2,dispersa,D10,b,0.002125,1728
strassen,2,dispersa,D10,c,0.002333,1728
strassen,2,diagonal,D0,a,0.002542,1728
strassen,2,diagonal,D0,b,0.002333,1728
strassen,2,diagonal,D0,c,0.002292,1728
strassen,2,diagonal,D10,a,0.003416,1728
strassen,2,diagonal,D10,b,0.002291,1728
strassen,2,diagonal,D10,c,0.00225,1728
strassen,4,densa,D0,a,0.015083,1760
strassen,4,densa,D0,b,0.01525,1760
strassen,4,densa,D0,c,0.014875,1760
strassen,4,densa,D10,a,0.0145,1760
strassen,4,densa,D10,b,0.01575,1760
strassen,4,densa,D10,c,0.014875,1760
strassen,4,dispersa,D0,a,0.019333,1760
strassen,4,dispersa,D0,b,0.015917,1760
strassen,4,dispersa,D0,c,0.016167,1760
strassen,4,dispersa,D10,a,0.014875,1760
strassen,4,dispersa,D10,b,0.014875,1760
strassen,4,dispersa,D10,c,0.013583,1760
strassen,4,diagonal,D0,a,0.013625,1760
strassen,4,diagonal,D0,b,0.015666,1760
strassen,4,diagonal,D0,c,0.013916,1760
strassen,4,diagonal,D10,a,0.014542,1760
strassen,4,diagonal,D10,b,0.014041,1760
strassen,4,diagonal,D10,c,0.014542,1760
strassen,8,densa,D0,a,0.074167,1824
strassen,8,densa,D0,b,0.071584,1824
strassen,8,densa,D0,c,0.07125,1824
strassen,8,densa,D10,a,0.06975,1824
strassen,8,densa,D10,b,0.070166,1824
strassen,8,densa,D10,c,0.077584,1824
strassen,8,dispersa,D0,a,0.077042,1824
strassen,8,dispersa,D0,b,0.071959,1824
strassen,8,dispersa,D0,c,0.071,1824
strassen,8,dispersa,D10,a,0.069917,1824
strassen,8,dispersa,D10,b,0.068208,1824
strassen,8,dispersa,D10,c,0.071333,1824
strassen,8,diagonal,D0,a,0.07075,1824
strassen,8,diagonal,D0,b,0.067875,1824
strassen,8,diagonal,D0,c,0.076458,1824
strassen,8,diagonal,D10,a,0.069125,1824
strassen,8,diagonal,D10,b,0.074333,1824
strassen,8,diagonal,D10,c,0.073625,1824
strassen,16,densa,D0,a,0.459333,1904
strassen,16,densa,D0,b,0.512333,1904
strassen,16,densa,D0,c,0.427541,1904
strassen,16,densa,D10,a,0.462542,1904
strassen,16,densa,D10,b,0.460792,1904
strassen,16,densa,D10,c,0.436209,1888
strassen,16,dispersa,D0,a,0.412,1888
strassen,16,dispersa,D0,b,0.405834,1904
strassen,16,dispersa,D0,c,0.41475,1888
strassen,16,dispersa,D10,a,0.504417,1904
strassen,16,dispersa,D10,b,0.399083,1904
strassen,16,dispersa,D10,c,0.404583,1904
strassen,16,diagonal,D0,a,0.451667,1904
strassen,16,diagonal,D0,b,0.524125,1904
strassen,16,diagonal,D0,c,0.500625,1904
strassen,16,diagonal,D10,a,0.417458,1904
strassen,16,diagonal,D10,b,0.434334,1904
strassen,16,diagonal,D10,c,0.419958,1904
strassen,32,densa,D0,a,2.29604,2000
strassen,32,densa,D0,b,2.64692,2016
strassen,32,densa,D0,c,2.28525,2032
strassen,32,densa,D10,a,2.28487,2016
strassen,32,densa,D10,b,2.73646,2016
strassen,32,densa,D10,c,2.21158,2000
strassen,32,dispersa,D0,a,2.23246,2016
strassen,32,dispersa,D0,b,2.1995,2016
strassen,32,dispersa,D0,c,2.63279,2016
strassen,32,dispersa,D10,a,2.33871,2000
strassen,32,dispersa,D10,b,2.25637,2032
strassen,32,dispersa,D10,c,2.91896,2032
strassen,32,diagonal,D0,a,2.20383,2016
strassen,32,diagonal,D0,b,2.59837,2016
strassen,32,diagonal,D0,c,2.44717,2032
strassen,32,diagonal,D10,a,2.22446,2016
strassen,32,diagonal,D10,b,2.27242,2032
strassen,32,diagonal,D10,c,2.29304,2000
strassen,64,densa,D0,a,12.5251,2288
strassen,64,densa,D0,b,12.2065,2272
strassen,64,densa,D0,c,13.2598,2272
strassen,64,densa,D10,a,13.6542,2288
strassen,64,densa,D10,b,14.7632,2272
strassen,64,densa,D10,c,13.9259,2272
strassen,64,dispersa,D0,a,12.9115,2288
strassen,64,dispersa,D0,b,12.6339,2288
strassen,64,dispersa,D0,c,12.5776,2288
strassen,64,dispersa,D10,a,13.2619,2288
strassen,64,dispersa,D10,b,15.0929,2288
strassen,64,dispersa,D10,c,13.5141,2288
strassen,64,diagonal,D0,a,12.3117,2272
strassen,64,diagonal,D0,b,12.9596,2272
strassen,64,diagonal,D0,c,12.6154,2288
strassen,64,diagonal,D10,a,12.3855,2288
strassen,64,diagonal,D10,b,13.5738,2272
strassen,64,diagonal,D10,c,12.5239,2288
strassen,128,densa,D0,a,82.4809,2896
strassen,128,densa,D0,b,83.5274,2896
strassen,128,densa,D0,c,84.5583,2896
strassen,128,densa,D10,a,84.5195,2896
strassen,128,densa,D10,b,84.7216,2896
strassen,128,densa,D10,c,82.8748,2896
strassen,128,dispersa,D0,a,85.837,2896
strassen,128,dispersa,D0,b,91.7965,2880
strassen,128,dispersa,D0,c,85.9532,2896
strassen,128,dispersa,D10,a,87.9558,2896
strassen,128,dispersa,D10,b,84.8575,2896
strassen,128,dispersa,D10,c,89.0451,2896
strassen,128,diagonal,D0,a,82.7146,2896
strassen,128,diagonal,D0,b,82.34,2896
strassen,128,diagonal,D0,c,83.3735,2896
strassen,128,diagonal,D10,a,81.2533,2896
strassen,128,diagonal,D10,b,88.194,2896
strassen,128,diagonal,D10,c,84.9428,2896
strassen,256,densa,D0,a,574.361,5008
strassen,256,densa,D0,b,571.118,5024
strassen,256,densa,D0,c,571.365,5024
strassen,256,densa,D10,a,565.667,5024
